,bnf_code,name,vpid,form,form_indicator,form_size,form_units,unit_of_measure,numerator,numerator_unit_of_measure,denominator,denominator_unit_of_measure,ingredient_count,squ,bnf_name,adq_value,adq_denominator,dose_multiplier,quantity_denominator,adq_per_quantity
5381,0601022B0AAAIAI,Metformin 500mg/5ml oral solution,409197000,Oral solution,Continuous,,,,0.1,g,1.0,ml,1.0,ml,Metformin HCl_Liq Spec 500mg/5ml,1.5,g,1.0,ml,0.06666666666666667
5382,0601022B0AAAIAI,Metformin 500mg/5ml oral suspension,8664411000001102,Oral suspension,Continuous,,,,0.1,g,1.0,ml,1.0,ml,Metformin HCl_Liq Spec 500mg/5ml,1.5,g,1.0,ml,0.06666666666666667
5383,0601022B0AAAJAJ,Metformin 850mg/5ml oral solution,8664611000001104,Oral solution,Continuous,,,,0.17,g,1.0,ml,1.0,ml,Metformin HCl_Liq Spec 850mg/5ml,1.5,g,1.0,ml,0.11333333333333334
5384,0601022B0AAAJAJ,Metformin 850mg/5ml oral suspension,8664711000001108,Oral suspension,Continuous,,,,0.17,g,1.0,ml,1.0,ml,Metformin HCl_Liq Spec 850mg/5ml,1.5,g,1.0,ml,0.11333333333333334
5385,0601022B0AAAKAK,Metformin 250mg/5ml oral solution,8663911000001108,Oral solution,Continuous,,,,0.05,g,1.0,ml,1.0,ml,Metformin HCl_Liq Spec 250mg/5ml,1.5,g,1.0,ml,0.03333333333333333
5386,0601022B0AAAKAK,Metformin 250mg/5ml oral suspension,8664011000001106,Oral suspension,Continuous,,,,0.05,g,1.0,ml,1.0,ml,Metformin HCl_Liq Spec 250mg/5ml,1.5,g,1.0,ml,0.03333333333333333
5387,0601022B0AAAMAM,Metformin 1g/5ml oral solution,12798011000001101,Oral solution,Continuous,,,,0.2,g,1.0,ml,1.0,ml,Metformin HCl_Liq Spec 1g/5ml,1.5,g,1.0,ml,0.13333333333333333
5388,0601022B0AAAQAQ,Metformin 850mg capsules,8796711000001107,Capsule,Discrete,1.0,capsule,capsule,0.85,g,,nan,1.0,unit,Metformin HCl_Cap 850mg,1.5,g,1.0,unit,0.5666666666666667
5389,0601022B0AAARAR,Metformin 500mg/5ml oral solution sugar free,10750111000001100,Oral solution,Discrete,5.0,ml,spoonful,0.1,g,1.0,ml,1.0,ml,Metformin HCl_Oral Soln 500mg/5ml S/F,1.5,g,1.0,ml,0.06666666666666667
5390,0601022B0AAASAS,Metformin 500mg modified-release tablets,386047000,Modified-release tablet,Discrete,1.0,tablet,tablet,0.5,g,,nan,1.0,unit,Metformin HCl_Tab 500mg M/R,1.5,g,1.0,unit,0.3333333333333333
5391,0601022B0AAATAT,Metformin 750mg modified-release tablets,409361001,Modified-release tablet,Discrete,1.0,tablet,tablet,0.75,g,,nan,1.0,unit,Metformin HCl_Tab 750mg M/R,1.5,g,1.0,unit,0.5
5392,0601022B0AAAVAV,Metformin 1g modified-release tablets,411533003,Modified-release tablet,Discrete,1.0,tablet,tablet,1.0,g,,nan,1.0,unit,Metformin HCl_Tab 1g M/R,1.5,g,1.0,unit,0.6666666666666666
5393,0601022B0AAAXAX,Metformin 1g oral powder sachets sugar free,15411211000001106,Powder,Discrete,1.0,sachet,sachet,1.0,g,,nan,1.0,unit,Metformin HCl_Pdr Sach 1g S/F,1.5,g,1.0,unit,0.6666666666666666
5394,0601022B0AAAYAY,Metformin 1g/5ml oral solution sugar free,33550811000001105,Oral solution,Discrete,5.0,ml,spoonful,0.2,g,1.0,ml,1.0,ml,Metformin HCl_Oral Soln 1g/5ml S/F,1.5,g,1.0,ml,0.13333333333333333
5395,0601022B0AAAZAZ,Metformin 850mg/5ml oral solution sugar free,33550911000001100,Oral solution,Discrete,5.0,ml,spoonful,0.17,g,1.0,ml,1.0,ml,Metformin HCl_Oral Soln 850mg/5ml S/F,1.5,g,1.0,ml,0.11333333333333334
5396,0601022B0BBAAAB,Glucophage 500mg tablets,325278007,Tablet,Discrete,1.0,tablet,tablet,0.5,g,,nan,1.0,unit,Glucophage_Tab 500mg,1.5,g,1.0,unit,0.3333333333333333
5397,0601022B0BBABAD,Glucophage 850mg tablets,325279004,Tablet,Discrete,1.0,tablet,tablet,0.85,g,,nan,1.0,unit,Glucophage_Tab 850mg,1.5,g,1.0,unit,0.5666666666666667
5398,0601022B0BBACAS,Glucophage SR 500mg tablets,386047000,Modified-release tablet,Discrete,1.0,tablet,tablet,0.5,g,,nan,1.0,unit,Glucophage SR_Tab 500mg,1.5,g,1.0,unit,0.3333333333333333
5399,0601022B0BBADAT,Glucophage SR 750mg tablets,409361001,Modified-release tablet,Discrete,1.0,tablet,tablet,0.75,g,,nan,1.0,unit,Glucophage SR_Tab 750mg,1.5,g,1.0,unit,0.5
5400,0601022B0BBAEAV,Glucophage SR 1000mg tablets,411533003,Modified-release tablet,Discrete,1.0,tablet,tablet,1.0,g,,nan,1.0,unit,Glucophage SR_Tab 1000mg,1.5,g,1.0,unit,0.6666666666666666
5401,0601022B0BBAFAW,Glucophage 500mg oral powder sachets,15411311000001103,Powder,Discrete,1.0,sachet,sachet,0.5,g,,nan,1.0,unit,Glucophage_Pdr Sach 500mg,1.5,g,1.0,unit,0.3333333333333333
5402,0601022B0BBAGAX,Glucophage 1000mg oral powder sachets,15411211000001106,Powder,Discrete,1.0,sachet,sachet,1.0,g,,nan,1.0,unit,Glucophage_Pdr Sach 1000mg,1.5,g,1.0,unit,0.6666666666666666
5403,0601022B0BHAAAR,Metsol 500mg/5ml oral solution,10750111000001100,Oral solution,Discrete,5.0,ml,spoonful,0.1,g,1.0,ml,1.0,ml,Metsol_Oral Soln 500mg/5ml,1.5,g,1.0,ml,0.06666666666666667
5404,0601022B0BIAAAS,Bolamyn SR 500mg tablets,386047000,Modified-release tablet,Discrete,1.0,tablet,tablet,0.5,g,,nan,1.0,unit,Bolamyn SR_Tab 500mg,1.5,g,1.0,unit,0.3333333333333333
5405,0601022B0BIABAV,Bolamyn SR 1000mg tablets,411533003,Modified-release tablet,Discrete,1.0,tablet,tablet,1.0,g,,nan,1.0,unit,Bolamyn SR_Tab 1000mg,1.5,g,1.0,unit,0.6666666666666666
5406,0601022B0BJAAAS,Metabet SR 500mg tablets,386047000,Modified-release tablet,Discrete,1.0,tablet,tablet,0.5,g,,nan,1.0,unit,Metabet SR_Tab 500mg (Morningside),1.5,g,1.0,unit,0.3333333333333333
5407,0601022B0BJABAV,Metabet SR 1000mg tablets,411533003,Modified-release tablet,Discrete,1.0,tablet,tablet,1.0,g,,nan,1.0,unit,Metabet SR_Tab 1000mg (Morningside),1.5,g,1.0,unit,0.6666666666666666
5408,0601022B0BJACAV,Metabet SR 1000mg tablets,411533003,Modified-release tablet,Discrete,1.0,tablet,tablet,1.0,g,,nan,1.0,unit,Metabet SR_Tab 1000mg (Actavis),1.5,g,1.0,unit,0.6666666666666666
5409,0601022B0BJADAS,Metabet SR 500mg tablets,386047000,Modified-release tablet,Discrete,1.0,tablet,tablet,0.5,g,,nan,1.0,unit,Metabet SR_Tab 500mg (Actavis),1.5,g,1.0,unit,0.3333333333333333
5410,0601022B0BKAAAS,Glucient SR 500mg tablets,386047000,Modified-release tablet,Discrete,1.0,tablet,tablet,0.5,g,,nan,1.0,unit,Glucient SR_Tab 500mg,1.5,g,1.0,unit,0.3333333333333333
5411,0601022B0BKABAT,Glucient SR 750mg tablets,409361001,Modified-release tablet,Discrete,1.0,tablet,tablet,0.75,g,,nan,1.0,unit,Glucient SR_Tab 750mg,1.5,g,1.0,unit,0.5
5412,0601022B0BKACAV,Glucient SR 1000mg tablets,411533003,Modified-release tablet,Discrete,1.0,tablet,tablet,1.0,g,,nan,1.0,unit,Glucient SR_Tab 1000mg,1.5,g,1.0,unit,0.6666666666666666
5413,0601022B0BLAAAS,Diagemet XL 500mg tablets,386047000,Modified-release tablet,Discrete,1.0,tablet,tablet,0.5,g,,nan,1.0,unit,Diagemet XL_Tab 500mg,1.5,g,1.0,unit,0.3333333333333333
5414,0601022B0BMAAAV,Sukkarto SR 1000mg tablets,411533003,Modified-release tablet,Discrete,1.0,tablet,tablet,1.0,g,,nan,1.0,unit,Sukkarto SR_Tab 1000mg,1.5,g,1.0,unit,0.6666666666666666
5415,0601022B0BMABAS,Sukkarto SR 500mg tablets,386047000,Modified-release tablet,Discrete,1.0,tablet,tablet,0.5,g,,nan,1.0,unit,Sukkarto SR_Tab 500mg,1.5,g,1.0,unit,0.3333333333333333
5416,0601023A0AAAAAA,Acarbose 50mg tablets,326037007,Tablet,Discrete,1.0,tablet,tablet,0.05,g,,nan,1.0,unit,Acarbose_Tab 50mg,0.15,g,1.0,unit,0.33333333333333337
5417,0601023A0AAABAB,Acarbose 100mg tablets,326038002,Tablet,Discrete,1.0,tablet,tablet,0.1,g,,nan,1.0,unit,Acarbose_Tab 100mg,0.15,g,1.0,unit,0.6666666666666667
5418,0601023A0AAACAC,Acarbose 50mg tablets,326037007,Tablet,Discrete,1.0,tablet,tablet,0.05,g,,nan,1.0,unit,Acarbose_Tab 50mg                    @gn,0.15,g,1.0,unit,0.33333333333333337
5419,0601023A0BBACAA,Glucobay 50mg tablets,326037007,Tablet,Discrete,1.0,tablet,tablet,0.05,g,,nan,1.0,unit,Glucobay_Tab 50mg,0.15,g,1.0,unit,0.33333333333333337
5420,0601023A0BBADAB,Glucobay 100mg tablets,326038002,Tablet,Discrete,1.0,tablet,tablet,0.1,g,,nan,1.0,unit,Glucobay_Tab 100mg,0.15,g,1.0,unit,0.6666666666666667
5421,0601023AABBAAAA,Galvus 50mg tablets,13412911000001100,Tablet,Discrete,1.0,tablet,tablet,0.05,g,,nan,1.0,unit,Galvus_Tab 50mg,0.1,g,1.0,unit,0.5
5422,0601023ABAAAAAA,Liraglutide 6mg/ml solution for injection 3ml pre-filled disposable devices,15859111000001102,Solution for injection,Discrete,3.0,ml,pre-filled disposable injection,0.006,g,1.0,ml,1.0,unit,Liraglutide_Inj 6mg/ml 3ml PF Pen,0.0012,g,1.0,unit,15.000000000000004
5423,0601023ABBBAAAA,Victoza 6mg/ml solution for injection 3ml pre-filled pen,15859111000001102,Solution for injection,Discrete,3.0,ml,pre-filled disposable injection,0.006,g,1.0,ml,1.0,unit,Victoza_Inj 6mg/ml 3ml PF Pen,0.0012,g,1.0,unit,15.000000000000004
5424,0601023ABBCAAAA,Saxenda 6mg/ml solution for injection 3ml pre-filled pen,15859111000001102,Solution for injection,Discrete,3.0,ml,pre-filled disposable injection,0.006,g,1.0,ml,1.0,unit,Saxenda_Inj 6mg/ml 3ml PF Pen,0.0012,g,1.0,unit,15.000000000000004
5425,0601023ACBBAAAA,Onglyza 5mg tablets,443713000,Tablet,Discrete,1.0,tablet,tablet,0.005,g,,nan,1.0,unit,Onglyza_Tab 5mg,0.005,g,1.0,unit,1.0
5426,0601023ACBBABAB,Onglyza 2.5mg tablets,443067000,Tablet,Discrete,1.0,tablet,tablet,0.0025,g,,nan,1.0,unit,Onglyza_Tab 2.5mg,0.005,g,1.0,unit,0.5
5427,0601023ADBBAAAA,Janumet 50mg/1000mg tablets,17071811000001108,Tablet,Discrete,1.0,tablet,tablet,1.0,g,,nan,2.0,unit,Janumet_Tab 50mg/1g,2.0,,1.0,unit,0.5
5428,0601023ADBBAAAA,Janumet 50mg/1000mg tablets,17071811000001108,Tablet,Discrete,1.0,tablet,tablet,0.05,g,,nan,2.0,unit,Janumet_Tab 50mg/1g,2.0,,1.0,unit,0.5
5429,0601023B0AAAAAA,Pioglitazone 15mg tablets,326062007,Tablet,Discrete,1.0,tablet,tablet,0.015,g,,nan,1.0,unit,Pioglitazone HCl_Tab 15mg,0.03,g,1.0,unit,0.5
5430,0601023B0AAABAB,Pioglitazone 30mg tablets,326061000,Tablet,Discrete,1.0,tablet,tablet,0.03,g,,nan,1.0,unit,Pioglitazone HCl_Tab 30mg,0.03,g,1.0,unit,1.0
5431,0601023B0AAACAC,Pioglitazone 45mg tablets,374897009,Tablet,Discrete,1.0,tablet,tablet,0.045,g,,nan,1.0,unit,Pioglitazone HCl_Tab 45mg,0.03,g,1.0,unit,1.5
5432,0601023B0AAADAD,Pioglitazone 30mg/5ml oral suspension,13440011000001109,Oral suspension,Continuous,,,,0.006,g,1.0,ml,1.0,ml,Pioglitazone HCl_Liq Spec 30mg/5ml,0.03,g,1.0,ml,0.2
5433,0601023B0AAAEAE,Pioglitazone 15mg/5ml oral suspension,16036811000001104,Oral suspension,Continuous,,,,0.003,g,1.0,ml,1.0,ml,Pioglitazone HCl_Liq Spec 15mg/5ml,0.03,g,1.0,ml,0.1
5434,0601023B0BBAAAA,Actos 15mg tablets,326062007,Tablet,Discrete,1.0,tablet,tablet,0.015,g,,nan,1.0,unit,Actos_Tab 15mg,0.03,g,1.0,unit,0.5
5435,0601023B0BBABAB,Actos 30mg tablets,326061000,Tablet,Discrete,1.0,tablet,tablet,0.03,g,,nan,1.0,unit,Actos_Tab 30mg,0.03,g,1.0,unit,1.0
5436,0601023B0BBACAC,Actos 45mg tablets,374897009,Tablet,Discrete,1.0,tablet,tablet,0.045,g,,nan,1.0,unit,Actos_Tab 45mg,0.03,g,1.0,unit,1.5
5437,0601023B0BCABAB,Glizofar 30mg tablets,326061000,Tablet,Discrete,1.0,tablet,tablet,0.03,g,,nan,1.0,unit,Glizofar_Tab 30mg (Teva),0.03,g,1.0,unit,1.0
5438,0601023B0BDAAAB,Glidipion 30mg tablets,326061000,Tablet,Discrete,1.0,tablet,tablet,0.03,g,,nan,1.0,unit,Glidipion_Tab 30mg,0.03,g,1.0,unit,1.0
5439,0601023B0BDABAC,Glidipion 45mg tablets,374897009,Tablet,Discrete,1.0,tablet,tablet,0.045,g,,nan,1.0,unit,Glidipion_Tab 45mg,0.03,g,1.0,unit,1.5
5440,0601023B0BDACAA,Glidipion 15mg tablets,326062007,Tablet,Discrete,1.0,tablet,tablet,0.015,g,,nan,1.0,unit,Glidipion_Tab 15mg,0.03,g,1.0,unit,0.5
5441,0601023B0BEAAAA,Diabiom 15mg tablets,326062007,Tablet,Discrete,1.0,tablet,tablet,0.015,g,,nan,1.0,unit,Diabiom_Tab 15mg,0.03,g,1.0,unit,0.5
5442,0601023B0BEABAB,Diabiom 30mg tablets,326061000,Tablet,Discrete,1.0,tablet,tablet,0.03,g,,nan,1.0,unit,Diabiom_Tab 30mg,0.03,g,1.0,unit,1.0
5443,0601023R0AAAAAA,Repaglinide 500microgram tablets,326047005,Tablet,Discrete,1.0,tablet,tablet,0.0005,g,,nan,1.0,unit,Repaglinide_Tab 500mcg,0.0045,g,1.0,unit,0.11111111111111112
5444,0601023R0AAABAB,Repaglinide 1mg tablets,326048000,Tablet,Discrete,1.0,tablet,tablet,0.001,g,,nan,1.0,unit,Repaglinide_Tab 1mg,0.0045,g,1.0,unit,0.22222222222222224
5445,0601023R0AAACAC,Repaglinide 2mg tablets,326049008,Tablet,Discrete,1.0,tablet,tablet,0.002,g,,nan,1.0,unit,Repaglinide_Tab 2mg,0.0045,g,1.0,unit,0.4444444444444445
5446,0601023R0BCAAAA,Prandin 0.5mg tablets,326047005,Tablet,Discrete,1.0,tablet,tablet,0.0005,g,,nan,1.0,unit,Prandin_Tab 500mcg,0.0045,g,1.0,unit,0.11111111111111112
5447,0601023R0BCABAB,Prandin 1mg tablets,326048000,Tablet,Discrete,1.0,tablet,tablet,0.001,g,,nan,1.0,unit,Prandin_Tab 1mg,0.0045,g,1.0,unit,0.22222222222222224
5448,0601023R0BCACAC,Prandin 2mg tablets,326049008,Tablet,Discrete,1.0,tablet,tablet,0.002,g,,nan,1.0,unit,Prandin_Tab 2mg,0.0045,g,1.0,unit,0.4444444444444445
5449,0601023R0BDABAB,Enyglid 1mg tablets,326048000,Tablet,Discrete,1.0,tablet,tablet,0.001,g,,nan,1.0,unit,Enyglid_Tab 1mg,0.0045,g,1.0,unit,0.22222222222222224
5450,0601023R0BDACAC,Enyglid 2mg tablets,326049008,Tablet,Discrete,1.0,tablet,tablet,0.002,g,,nan,1.0,unit,Enyglid_Tab 2mg,0.0045,g,1.0,unit,0.4444444444444445
5451,0601023U0BBAAAA,Starlix 60mg tablets,134610002,Tablet,Discrete,1.0,tablet,tablet,0.06,g,,nan,1.0,unit,Starlix_Tab 60mg,0.18,g,1.0,unit,0.3333333333333333
5452,0601023U0BBABAB,Starlix 120mg tablets,134609007,Tablet,Discrete,1.0,tablet,tablet,0.12,g,,nan,1.0,unit,Starlix_Tab 120mg,0.18,g,1.0,unit,0.6666666666666666
5453,0601023U0BBACAC,Starlix 180mg tablets,134608004,Tablet,Discrete,1.0,tablet,tablet,0.18,g,,nan,1.0,unit,Starlix_Tab 180mg,0.18,g,1.0,unit,1.0
5454,0601023V0BBABAB,Avandamet 2mg/500mg tablets,409122001,Tablet,Discrete,1.0,tablet,tablet,0.002,g,,nan,2.0,unit,Avandamet_Tab 2mg/500mg,2.0,,1.0,unit,0.5
5455,0601023V0BBABAB,Avandamet 2mg/500mg tablets,409122001,Tablet,Discrete,1.0,tablet,tablet,0.5,g,,nan,2.0,unit,Avandamet_Tab 2mg/500mg,2.0,,1.0,unit,0.5
5456,0601023V0BBACAC,Avandamet 4mg/1000mg tablets,409125004,Tablet,Discrete,1.0,tablet,tablet,1.0,g,,nan,2.0,unit,Avandamet_Tab 4mg/1g,2.0,,1.0,unit,0.5
5457,0601023V0BBACAC,Avandamet 4mg/1000mg tablets,409125004,Tablet,Discrete,1.0,tablet,tablet,0.004,g,,nan,2.0,unit,Avandamet_Tab 4mg/1g,2.0,,1.0,unit,0.5
5458,0601023V0BBADAD,Avandamet 2mg/1000mg tablets,409124000,Tablet,Discrete,1.0,tablet,tablet,1.0,g,,nan,2.0,unit,Avandamet_Tab 2mg/1g,2.0,,1.0,unit,0.5
5459,0601023V0BBADAD,Avandamet 2mg/1000mg tablets,409124000,Tablet,Discrete,1.0,tablet,tablet,0.002,g,,nan,2.0,unit,Avandamet_Tab 2mg/1g,2.0,,1.0,unit,0.5
5460,0601023W0BBAAAA,Competact 15mg/850mg tablets,419873003,Tablet,Discrete,1.0,tablet,tablet,0.015,g,,nan,2.0,unit,Competact_Tab 15mg/850mg,2.0,,1.0,unit,0.5
5461,0601023W0BBAAAA,Competact 15mg/850mg tablets,419873003,Tablet,Discrete,1.0,tablet,tablet,0.85,g,,nan,2.0,unit,Competact_Tab 15mg/850mg,2.0,,1.0,unit,0.5
5462,0601023X0BBAAAA,Januvia 100mg tablets,424345005,Tablet,Discrete,1.0,tablet,tablet,0.1,g,,nan,1.0,unit,Januvia_Tab 100mg,0.1,g,1.0,unit,1.0
5463,0601023X0BBABAB,Januvia 50mg tablets,424513004,Tablet,Discrete,1.0,tablet,tablet,0.05,g,,nan,1.0,unit,Januvia_Tab 50mg,0.1,g,1.0,unit,0.5
5464,0601023X0BBACAC,Januvia 25mg tablets,423962004,Tablet,Discrete,1.0,tablet,tablet,0.025,g,,nan,1.0,unit,Januvia_Tab 25mg,0.1,g,1.0,unit,0.25
5465,0601023Y0BBAAAA,Byetta 5micrograms/0.02ml solution for injection 1.2ml pre-filled pen,11494211000001108,Solution for injection,Discrete,1.2,ml,pre-filled disposable injection,0.00025,g,1.0,ml,1.0,unit,Byetta_Inj 5mcg/0.02ml 1.2ml Pfs (60D),1.4999999999999999e-05,g,60.0,unit,1200.0
5466,0601023Y0BBABAB,Byetta 10micrograms/0.04ml solution for injection 2.4ml pre-filled pen,11494111000001102,Solution for injection,Discrete,2.4,ml,pre-filled disposable injection,0.00025,g,1.0,ml,1.0,unit,Byetta_Inj 10mcg/0.04ml 2.4ml Pfs (60D),1.4999999999999999e-05,g,60.0,unit,2400.0
5467,0601023Y0BCAAAC,Bydureon 2mg powder and solvent for prolonged-release suspension for injection vials,19275411000001107,Powder and solvent for prolonged-release suspension for inj,Discrete,1.0,vial,vial,0.002,g,,nan,1.0,unit,Bydureon_Inj 2mg Vl + Dil P/R,1.4999999999999999e-05,g,1.0,unit,133.33333333333334
5468,0601023Z0BBAAAA,Eucreas 50mg/1000mg tablets,13413011000001108,Tablet,Discrete,1.0,tablet,tablet,1.0,g,,nan,2.0,unit,Eucreas_Tab 50mg/1g,2.0,,1.0,unit,0.5
5469,0601023Z0BBAAAA,Eucreas 50mg/1000mg tablets,13413011000001108,Tablet,Discrete,1.0,tablet,tablet,0.05,g,,nan,2.0,unit,Eucreas_Tab 50mg/1g,2.0,,1.0,unit,0.5
5470,0601023Z0BBABAB,Eucreas 50mg/850mg tablets,13413111000001109,Tablet,Discrete,1.0,tablet,tablet,0.05,g,,nan,2.0,unit,Eucreas_Tab 50mg/850mg,2.0,,1.0,unit,0.5
5471,0601023Z0BBABAB,Eucreas 50mg/850mg tablets,13413111000001109,Tablet,Discrete,1.0,tablet,tablet,0.85,g,,nan,2.0,unit,Eucreas_Tab 50mg/850mg,2.0,,1.0,unit,0.5
5472,0602010M0AAAAAA,Liothyronine 20microgram tablets,325315001,Tablet,Discrete,1.0,tablet,tablet,2e-05,g,,nan,1.0,unit,Liothyronine Sod_Tab 20mcg,4e-05,g,1.0,unit,0.5
5473,0602010M0AAADAD,Liothyronine 5microgram tablets,374708004,Tablet,Discrete,1.0,tablet,tablet,5e-06,g,,nan,1.0,unit,Liothyronine Sod_Tab 5mcg,4e-05,g,1.0,unit,0.125
5474,0602010M0AAAIAI,Liothyronine 2.5microgram capsules,14014611000001109,Capsule,Continuous,,,,2.5e-06,g,,nan,1.0,unit,Liothyronine Sod_Cap 2.5mcg,4e-05,g,1.0,unit,0.0625
5475,0602010M0AAANAN,Liothyronine 5micrograms/5ml oral solution,12760111000001100,Oral solution,Continuous,,,,1e-06,g,1.0,ml,1.0,ml,Liothyronine Sod_Liq Spec 5mcg/5ml,4e-05,g,1.0,ml,0.024999999999999998
5476,0602010M0AAANAN,Liothyronine 5micrograms/5ml oral suspension,12760211000001106,Oral suspension,Continuous,,,,1e-06,g,1.0,ml,1.0,ml,Liothyronine Sod_Liq Spec 5mcg/5ml,4e-05,g,1.0,ml,0.024999999999999998
5477,0602010M0AAAUAU,Liothyronine 10microgram capsules,14984111000001109,Capsule,Continuous,,,,1e-05,g,,nan,1.0,unit,Liothyronine Sod_Cap 10mcg,4e-05,g,1.0,unit,0.25
5478,0602010M0BBAAAA,Tertroxin 20microgram tablets,325315001,Tablet,Discrete,1.0,tablet,tablet,2e-05,g,,nan,1.0,unit,Tertroxin_Tab 20mcg,4e-05,g,1.0,unit,0.5
5479,0602010M0BFAAAD,Cytomel 5microgram tablets,374708004,Tablet,Discrete,1.0,tablet,tablet,5e-06,g,,nan,1.0,unit,Cytomel_Tab 5mcg,4e-05,g,1.0,unit,0.125
5480,0602010M0BFACAP,Cytomel 25microgram tablets,374709007,Tablet,Discrete,1.0,tablet,tablet,2.5e-05,g,,nan,1.0,unit,Cytomel_Tab 25mcg,4e-05,g,1.0,unit,0.625
5481,0602010V0AAAEAE,Levothyroxine sodium 75microgram capsules,423266009,Capsule,Discrete,1.0,capsule,capsule,7.5e-05,g,,nan,1.0,unit,Levothyrox Sod_Cap 75mcg,0.0001,g,1.0,unit,0.7499999999999999
5482,0602010V0AAAFAF,Levothyroxine sodium 50microgram capsules,424293002,Capsule,Discrete,1.0,capsule,capsule,5e-05,g,,nan,1.0,unit,Levothyrox Sod_Cap 50mcg,0.0001,g,1.0,unit,0.5
5483,0602010V0AAAGAG,Levothyroxine sodium 25microgram capsules,424458007,Capsule,Discrete,1.0,capsule,capsule,2.5e-05,g,,nan,1.0,unit,Levothyrox Sod_Cap 25mcg,0.0001,g,1.0,unit,0.25
5484,0602010V0AAAIAI,Levothyroxine sodium 25microgram oral powder sachets,8817111000001107,Powder,Discrete,1.0,sachet,sachet,2.5e-05,g,,nan,1.0,unit,Levothyrox Sod_Pdrs 25mcg,0.0001,g,1.0,unit,0.25
5485,0602010V0AABHBH,Levothyroxine sodium 200microgram capsules,8816811000001102,Capsule,Discrete,1.0,capsule,capsule,0.0002,g,,nan,1.0,unit,Levothyrox Sod_Cap 200mcg,0.0001,g,1.0,unit,2.0
5486,0602010V0AABMBM,Levothyroxine sodium 12.5microgram capsules,8797711000001105,Capsule,Discrete,1.0,capsule,capsule,1.25e-05,g,,nan,1.0,unit,Levothyrox Sod_Cap 12.5mcg,0.0001,g,1.0,unit,0.125
5487,0602010V0AABPBP,Levothyroxine sodium 50microgram oral powder sachets,8817411000001102,Powder,Discrete,1.0,sachet,sachet,5e-05,g,,nan,1.0,unit,Levothyrox Sod_Pdrs 50mcg,0.0001,g,1.0,unit,0.5
5488,0602010V0AABWBW,Levothyroxine sodium 25microgram tablets,374294006,Tablet,Discrete,1.0,tablet,tablet,2.5e-05,g,,nan,1.0,unit,Levothyrox Sod_Tab 25mcg,0.0001,g,1.0,unit,0.25
5489,0602010V0AABWBW,Levothyroxine sodium 25microgram tablets lactose free,374294006,Tablet,Discrete,1.0,tablet,tablet,2.5e-05,g,,nan,1.0,unit,Levothyrox Sod_Tab 25mcg,0.0001,g,1.0,unit,0.25
5490,0602010V0AABXBX,Levothyroxine sodium 50microgram tablets,374295007,Tablet,Discrete,1.0,tablet,tablet,5e-05,g,,nan,1.0,unit,Levothyrox Sod_Tab 50mcg,0.0001,g,1.0,unit,0.5
5491,0602010V0AABXBX,Levothyroxine sodium 50microgram tablets lactose free,374295007,Tablet,Discrete,1.0,tablet,tablet,5e-05,g,,nan,1.0,unit,Levothyrox Sod_Tab 50mcg,0.0001,g,1.0,unit,0.5
5492,0602010V0AABYBY,Levothyroxine sodium 75microgram tablets,376988009,Tablet,Discrete,1.0,tablet,tablet,7.5e-05,g,,nan,1.0,unit,Levothyrox Sod_Tab 75mcg,0.0001,g,1.0,unit,0.7499999999999999
5493,0602010V0AABZBZ,Levothyroxine sodium 100microgram tablets,374296008,Tablet,Discrete,1.0,tablet,tablet,0.0001,g,,nan,1.0,unit,Levothyrox Sod_Tab 100mcg,0.0001,g,1.0,unit,1.0
5494,0602010V0AABZBZ,Levothyroxine sodium 100microgram tablets lactose free,374296008,Tablet,Discrete,1.0,tablet,tablet,0.0001,g,,nan,1.0,unit,Levothyrox Sod_Tab 100mcg,0.0001,g,1.0,unit,1.0
5495,0602010V0AACICI,Levothyroxine sodium 10microgram capsules,8797611000001101,Capsule,Discrete,1.0,capsule,capsule,1e-05,g,,nan,1.0,unit,Levothyrox Sod_Cap 10mcg,0.0001,g,1.0,unit,0.1
5496,0602010V0AACJCJ,Levothyroxine sodium 150microgram capsules,422486000,Capsule,Discrete,1.0,capsule,capsule,0.00015,g,,nan,1.0,unit,Levothyrox Sod_Cap 150mcg,0.0001,g,1.0,unit,1.4999999999999998
5497,0602010V0AACMCM,Levothyroxine sodium 100microgram capsules,424608008,Capsule,Discrete,1.0,capsule,capsule,0.0001,g,,nan,1.0,unit,Levothyrox Sod_Cap 100mcg,0.0001,g,1.0,unit,1.0
5498,0602010V0AACQCQ,Levothyroxine sodium 100microgram oral powder sachets,8816411000001104,Powder,Discrete,1.0,sachet,sachet,0.0001,g,,nan,1.0,unit,Levothyrox Sod_Pdrs 100mcg,0.0001,g,1.0,unit,1.0
5499,0602010V0AACVCV,Levothyroxine sodium 75micrograms/5ml oral solution,8621411000001109,Oral solution,Continuous,,,,1.4999999999999999e-05,g,1.0,ml,1.0,ml,Levothyrox Sod_Liq Spec 75mcg/5ml,0.0001,g,1.0,ml,0.14999999999999997
5500,0602010V0AACVCV,Levothyroxine sodium 75micrograms/5ml oral suspension,8621511000001108,Oral suspension,Continuous,,,,1.4999999999999999e-05,g,1.0,ml,1.0,ml,Levothyrox Sod_Liq Spec 75mcg/5ml,0.0001,g,1.0,ml,0.14999999999999997
